Players,Values
Alex Kral,7000000.0
Hugo Lloris,7000000.0
Kenedy,7000000.0
James Garner,7000000.0
Josh Brownhill,7000000.0
Fabian Schär,7000000.0
Marvelous Nakamba,7000000.0
Fabien Centonze,7000000.0
Frédéric Guilbert,7000000.0
Axel Tuanzebe,7000000.0
Bobby De Cordova-Reid,7000000.0
Mark Flekken,7000000.0
Robert Skov,7000000.0
Marc Roca,7000000.0
Kevin Schade,7000000.0
Luca Waldschmidt,7000000.0
Sheraldo Becker,7000000.0
Kevin Trapp,7000000.0
Tiago Tomás,7000000.0
Omar Richards,7000000.0
Cameron Carter-Vickers,7000000.0
Rhian Brewster,7000000.0
Thomas Delaney,7000000.0
Vedat Muriqi,7000000.0
Uros Racic,7000000.0
Nacho Fernández,7000000.0
Iago Aspas,7000000.0
Gabriel Paulista,7000000.0
Mouctar Diakhaby,7000000.0
Vedat Muriqi,7000000.0
Riqui Puig,7000000.0
Joseph Aidoo,7000000.0
Ivan Rakitic,7000000.0
Mattia Viti,7000000.0
Mert Müldür,7000000.0
Raoul Bellanova,7000000.0
Matteo Lovato,7000000.0
José Juan Macías,7000000.0
Szymon Zurkowski,7000000.0
Ghislain Konan,7000000.0
Lucien Agoumé,7000000.0
Axel Tuanzebe,7000000.0
Stefano Sensi,7000000.0
Martín Satriano,7000000.0
Kaio Jorge,7000000.0
Birger Meling,7000000.0
Gaël Kakuta,7000000.0
Lucien Agoumé,7000000.0
Thomas Strakosha,7000000.0
Adam Ounas,7000000.0
David Zima,7000000.0
Gian Marco Ferrari,7000000.0
Lucas Höler,6500000.0
Hicham Boudaoui,6500000.0
Andreaw Gravillon,6500000.0
Rémy Cabella,6500000.0
El Bilal Touré,6500000.0
Reiss Nelson,6500000.0
Luca Netz,6500000.0
Thomas Meunier,6500000.0
Mats Hummels,6500000.0
Nicolò Fagioli,6500000.0
Morten Hjulmand,6500000.0
Roberto Pereyra,6500000.0
Erick Pulgar,6500000.0
Marius Wolf,6500000.0
Gabriel Strefezza,6500000.0
Óscar Mingueza,6000000.0
Aihen Muñoz,6000000.0
Sergi Roberto,6000000.0
Felipe,6000000.0
Darwin Machís,6000000.0
Matías Arezo,6000000.0
Martin Braithwaite,6000000.0
Papu Gómez,6000000.0
Miguel Gutiérrez,6000000.0
Edgar González,6000000.0
Álvaro García,6000000.0
Kang-in Lee,6000000.0
Aïssa Mandi,6000000.0
Dany Mota,6000000.0
Kevin Akpoguma,6000000.0
Omar Marmoush,6000000.0
Kevin Kampl,6000000.0
Jacob Bruun Larsen,6000000.0
Ermedin Demirovic,6000000.0
Rani Khedira,6000000.0
Marin Pongracic,6000000.0
Yannick Gerhardt,6000000.0
Rui Patrício,6000000.0
Marc Bartra,6000000.0
Rodrigo Becão,6000000.0
Álex Fernández,6000000.0
Matteo Gabbia,6000000.0
Simon Kjaer,6000000.0
Nehuén Pérez,6000000.0
Conan Ledesma,6000000.0
Luis Abram,6000000.0
Ante Budimir,6000000.0
Daniel Wass,6000000.0
Alfonso Espino,6000000.0
Gerónimo Rulli,6000000.0
Mariano Díaz,6000000.0
Marko Rog,6000000.0
Enzo Le Fée,6000000.0
Cole Palmer,6000000.0
Alex Sandro,6000000.0
Hannibal,6000000.0
Filip Uremovic,6000000.0
Jaidon Anthony,6000000.0
Zack Steffen,6000000.0
Willy Boly,6000000.0
Lys Mousset,6000000.0
Leonardo Bonucci,6000000.0
Junior Messias,6000000.0
Mattia De Sciglio,6000000.0
Alexis Claude-Maurice,6000000.0
Marko Arnautovic,6000000.0
Nehuén Pérez,6000000.0
Bartlomiej Dragowski,6000000.0
Carles Pérez,6000000.0
Stephan El Shaarawy,6000000.0
Rogério,6000000.0
Amadou Diawara,6000000.0
Felix Afena-Gyan,6000000.0
Will Hughes,6000000.0
Waldemar Anton,6000000.0
Konrad de la Fuente,6000000.0
Ki-Jana Hoever,6000000.0
Paulo Otávio,6000000.0
Tino Kadewere,6000000.0
Gabriel Gudmundsson,6000000.0
Jordan Amavi,6000000.0
Wilson Isidor,6000000.0
Luis Henrique,6000000.0
Branco van den Boomen,6000000.0
Eric Bailly,6000000.0
Sergio Ramos,6000000.0
Cameron Archer,6000000.0
Wesley Moraes,6000000.0
Carney Chukwuemeka,6000000.0
Christian Benteke,6000000.0
Lys Mousset,6000000.0
Jordan Ayew,6000000.0
Cédric Soares,6000000.0
Florent Mollet,6000000.0
Jovane,5500000.0
Patric,5500000.0
Alessandro Florenzi,5500000.0
Woo-yeong Jeong,5500000.0
Iago,5500000.0
Hugo Siquet,5500000.0
Arne Maier,5500000.0
Florian Müller,5500000.0
Mërgim Vojvoda,5500000.0
Valentin Mihaila,5500000.0
Brandon Soppy,5000000.0
Germán Pezzella,5000000.0
Pablo Marí,5000000.0
Samir Caetano,5000000.0
Youssef Maleh,5000000.0
Federico Gatti,5000000.0
Marco Silvestri,5000000.0
Walace,5000000.0
Dimitri Payet,5000000.0
Jens Cajuste,5000000.0
Ibrahima Niane,5000000.0
Jeff Hendrick,5000000.0
Davide Faraoni,5000000.0
Giuseppe Pezzella,5000000.0
Leo Östigard,5000000.0
Andrea Cambiaso,5000000.0
Silvan Hefti,5000000.0
Simone Verdi,5000000.0
Kaan Ayhan,5000000.0
Jayden Bogle,5000000.0
Yan Couto,5000000.0
Mads Bech Sörensen,5000000.0
Oliver McBurnie,5000000.0
Jacob Murphy,5000000.0
Nemanja Matic,5000000.0
Sebastian Walukiewicz,5000000.0
Marek Rodak,5000000.0
Pablo Marí,5000000.0
Arthur Masuaku,5000000.0
Emil Krafth,5000000.0
Sepp van den Berg,5000000.0
Kieffer Moore,5000000.0
Ethan Laird,5000000.0
Jean Michaël Seri,5000000.0
Rodrigo Muniz,5000000.0
Tom Cairney,5000000.0
Jairo Riedewald,5000000.0
Andros Townsend,5000000.0
Koray Günter,5000000.0
Andrea Carboni,5000000.0
Isaak Touré,5000000.0
Thomas Foket,5000000.0
Ignatius Ganago,5000000.0
Jean Onana,5000000.0
Strahinja Pavlovic,5000000.0
Billal Brahimi,5000000.0
Sinaly Diomandé,5000000.0
Andrei Girotto,5000000.0
Simon Banza,5000000.0
Nicolas Cozza,5000000.0
Lucas Perrin,5000000.0
Marshall Munetsi,5000000.0
Elseid Hysaj,5000000.0
Ronaël Pierre-Gabriel,5000000.0
Kiki Kouyaté,5000000.0
Ruan Tressoldi,5000000.0
Brendan Chardonnet,5000000.0
Jordan Ferri,5000000.0
Layvin Kurzawa,5000000.0
David Ospina,5000000.0
Georgios Kyriakopoulos,5000000.0
Jeremy Toljan,5000000.0
Gonzalo Villar,5000000.0
Fabio Miretti,5000000.0
Matteo Darmian,5000000.0
Roberto Soriano,5000000.0
Emanuel Vignato,5000000.0
Federico Bonazzoli,5000000.0
Quentin Merlin,5000000.0
Chrislain Matsima,5000000.0
Edon Zhegrova,5000000.0
Héctor Herrera,5000000.0
Florentino,5000000.0
Manu Morlanes,5000000.0
Ander Guevara,5000000.0
Germán Pezzella,5000000.0
Jesús Vázquez,5000000.0
Juan Miranda,5000000.0
Carlos Fernández,5000000.0
Jon Karrikaburu,5000000.0
Hélder Costa,5000000.0
Luis Milla,5000000.0
Franco Cervi,5000000.0
Pablo Maffeo,5000000.0
Mathew Ryan,5000000.0
Marcos André,5000000.0
Francis Coquelin,5000000.0
Antonio Blanco,5000000.0
Gonzalo Villar,5000000.0
Junior Dina Ebimbe,5000000.0
Lucas Torró,5000000.0
Kelvin Yeboah,5000000.0
Joselu,5000000.0
Marko Dmitrović,5000000.0
Sime Vrsaljko,5000000.0
Karim Rekik,5000000.0
Alberto Moreno,5000000.0
Ludwig Augustinsson,5000000.0
Arnau Martínez,5000000.0
Benjamin Lecomte,5000000.0
Yusuf Demir,5000000.0
Samú Costa,5000000.0
Fernando Pacheco,5000000.0
Julen Agirrezabala,5000000.0
Gerard Piqué,5000000.0
Nacho Vidal,5000000.0
Cristian Tello,5000000.0
Danilo Cataldi,5000000.0
Timo Baumgartl,5000000.0
Pavel Kaderabek,5000000.0
Wendell,5000000.0
Robin Zentner,5000000.0
Robin Knoche,5000000.0
Marco Friedl,5000000.0
Hannes Wolf,5000000.0
Aarón Martín,5000000.0
Maxim Leitsch,5000000.0
Marcel Halstenberg,5000000.0
Silvan Widmer,5000000.0
Yann Sommer,5000000.0
Lukas Hradecky,5000000.0
Dominik Kohr,5000000.0
Paul Jaeckel,5000000.0
Kevin Paredes,5000000.0
David Costa,4500000.0
Patrick Berg,4500000.0
Junior Sambia,4500000.0
Maxime Estève,4500000.0
Arbër Zeneli,4500000.0
Ilan Kebbal,4500000.0
Jonathan Gradit,4500000.0
Wylan Cyprien,4500000.0
Ibrahima Koné,4500000.0
Carlos Augusto,4500000.0
Pawel Dawidowicz,4500000.0
Pietro Pellegri,4500000.0
Lorenzo Montipò,4500000.0
Gianluca Gaetano,4500000.0
Fabiano Parisi,4500000.0
Konstantinos Manolas,4500000.0
Jordan Beyer,4500000.0
Atakan Karazor,4500000.0
Hiroki Ito,4500000.0
Marc Oliver Kempf,4500000.0
Jérôme Roussillon,4500000.0
Michael Gregoritsch,4500000.0
Stefan Lainer,4500000.0
Antonio Puertas,4500000.0
Irvin Cardona,4500000.0
Oliver Baumann,4500000.0
Marco Bizot,4500000.0
Luca Kilian,4500000.0
Mamadou Sakho,4500000.0
Oliver Burke,4500000.0
Elijah Adebayo,4500000.0
Moussa Sissoko,4500000.0
Maximilian Philipp,4500000.0
Gerrit Holtmann,4500000.0
Pietro Pellegri,4500000.0
Iñaki Peña,4200000.0
Lucas Da Cunha,4000000.0
Filip Djuricic,4000000.0
Kenny Tete,4000000.0
Cheikhou Kouyaté,4000000.0
Nathaniel Chalobah,4000000.0
Marvin Schwäbe,4000000.0
Michaël Cuisance,4000000.0
Ondrej Duda,4000000.0
Darko Lazovic,4000000.0
Federico Ceccherini,4000000.0
Alessandro Buongiorno,4000000.0
Edin Dzeko,4000000.0
Martin Hongla,4000000.0
Samu Castillejo,4000000.0
Roberto Piccoli,4000000.0
Emil Bohinen,4000000.0
Mohamed Fares,4000000.0
Dries Mertens,4000000.0
Francesco Acerbi,4000000.0
Adama Soumaoro,4000000.0
Lukasz Skorupski,4000000.0
Johan Vásquez,4000000.0
Alessandro Zanoli,4000000.0
Sergio Rico,4000000.0
Juan Jesus,4000000.0
Mattia Perin,4000000.0
Folarin Balogun,4000000.0
George Baldock,4000000.0
Chris Führich,4000000.0
Christopher Lenz,4000000.0
Marvin Ducksch,4000000.0
Micky van de Ven,4000000.0
Julian Ryerson,4000000.0
Timothy Fosu-Mensah,4000000.0
Milos Veljkovic,4000000.0
Munas Dabbur,4000000.0
Jean-Paul Boëtius,4000000.0
Jamie Bynoe-Gittens,4000000.0
Nico Schulz,4000000.0
Ryan Yates,4000000.0
Axel Witsel,4000000.0
Daley Sinkgraven,4000000.0
Bartosz Bialek,4000000.0
Mateu Morey Bauzà,4000000.0
Elvis Rexhbecaj,4000000.0
Josip Stanisic,4000000.0
Yannik Keitel,4000000.0
Luka Milivojevic,4000000.0
Fernando,4000000.0
Rhys Williams,4000000.0
Dimitri Foulquier,4000000.0
Dan Ndoye,4000000.0
Carlos Neva,4000000.0
Oussama Idrissi,4000000.0
Alejandro Pozo,4000000.0
Sergio Akieme,4000000.0
Néstor Araújo,4000000.0
Choco Lozano,4000000.0
Alejandro Balde,4000000.0
Luuk de Jong,4000000.0
David Silva,4000000.0
Mamadou Loum,4000000.0
Jon Morcillo,4000000.0
Jakub Jankto,4000000.0
Jens Jönsson,4000000.0
Lilian Brassier,4000000.0
Sanjin Prcic,4000000.0
Jean-Charles Castelletto,4000000.0
Pedro Mendes,4000000.0
Christophe Hérelle,4000000.0
Mathieu Cafaro,4000000.0
Jean-Kévin Duverne,4000000.0
Akim Zedadka,4000000.0
Janis Antiste,4000000.0
Haris Belkebla,4000000.0
Anthony Rouault,4000000.0
Hassane Kamara,4000000.0
Xavi Simons,4000000.0
Dylan Bronn,4000000.0
Nemanja Radonjic,4000000.0
Willem Geubbels,4000000.0
Léo Jardim,4000000.0
Sergio Asenjo,4000000.0
Randy Nteka,4000000.0
Jonjoe Kenny,4000000.0
Unai López,4000000.0
Shola Shoretire,4000000.0
Edinson Cavani,4000000.0
Martin Dúbravka,4000000.0
Joe Worrall,4000000.0
Álvaro Fernández,4000000.0
Jack O'Connell,4000000.0
Marcus Forss,4000000.0
Wuilker Fariñez,4000000.0
Santiago Arias,4000000.0
Largie Ramazani,4000000.0
Chris Mepham,4000000.0
Lucas Robertone,4000000.0
Santi Comesaña,4000000.0
Orbelín Pineda,4000000.0
Nemanja Gudelj,4000000.0
Martin Valjent,4000000.0
Rodri Sánchez,4000000.0
Sergio Rico,4000000.0
Paul Akouokou,4000000.0
Álex Collado,4000000.0
Kortney Hause,4000000.0
Hugo Mallo,4000000.0
Alejandro Catena,4000000.0
Loren Morón,4000000.0
Joseba Zaldua,4000000.0
Gabriele Zappa,3800000.0
Michele Di Gregorio,3800000.0
Kevin Bonifazi,3800000.0
Morten Frendrup,3700000.0
Giangiacomo Magnani,3600000.0
Tahith Chong,3500000.0
Aboubakar Kamara,3500000.0
Janik Haberer,3500000.0
Romano Schmid,3500000.0
Scott McKenna,3500000.0
Sandro Ramírez,3500000.0
Iddrisu Baba,3500000.0
Jeison Murillo,3500000.0
Ivo Grbic,3500000.0
Oier Zarraga,3500000.0
Almamy Touré,3500000.0
Charles Aránguiz,3500000.0
Josuha Guilavogui,3500000.0
Leonardo Bittencourt,3500000.0
Max Kruse,3500000.0
Kevin Vogt,3500000.0
Karim Onisiwo,3500000.0
Jeffrey Gouweleeuw,3500000.0
Sargis Adamyan,3500000.0
Jonas Hector,3500000.0
Florian Kainz,3500000.0
Jack Clarke,3500000.0
Josh Onomah,3500000.0
Kevin Lasagna,3500000.0
Kevin Agudelo,3500000.0
Daniele Rugani,3500000.0
Bram Nuytinck,3500000.0
Fodé Ballo-Touré,3500000.0
Radu Dragusin,3500000.0
Lazar Samardžić,3500000.0
Alexis Sánchez,3500000.0
Gabriel Charpentier,3500000.0
Michel Aebischer,3500000.0
Ionut Radu,3500000.0
Riccardo Calafiori,3500000.0
Eddie Salcedo,3500000.0
Marko Pjaca,3500000.0
Bryan Reynolds,3500000.0
Karol Linetty,3500000.0
Ola Aina,3500000.0
Luca Moro,3500000.0
Patrick Cutrone,3500000.0
Matías Vecino,3500000.0
Olivier Giroud,3500000.0
Xavier Chavalerin,3500000.0
Farid Boulaya,3500000.0
Maxime Busi,3500000.0
Dogan Alemdar,3500000.0
Habib Maïga,3500000.0
Domagoj Bradaric,3500000.0
Ivo Grbic,3500000.0
Danilo Barbosa,3500000.0
Morgan Schneiderlin,3500000.0
Jérôme Boateng,3500000.0
Isaac Lihadji,3500000.0
Mihailo Ristic,3500000.0
Didier Lamkel Zé,3500000.0
Ricardo Rodríguez,3400000.0
Carlos Gruezo,3200000.0
Pablo Galdames,3000000.0
Giacomo Bonaventura,3000000.0
Aaron Ramsey,3000000.0
Danilo D'Ambrosio,3000000.0
Marko Lazetic,3000000.0
Keita Baldé,3000000.0
Ignacio Pussetto,3000000.0
Lorenzo Venuti,3000000.0
Pedro,3000000.0
Gastón Pereiro,3000000.0
Isaac Success,3000000.0
Zlatan Ibrahimović,3000000.0
Denis Vavro,3000000.0
Hernani,3000000.0
Ivan Cavaleiro,3000000.0
Abdou Harroui,3000000.0
Rubén Blanco,3000000.0
Jasper Cillessen,3000000.0
Okay Yokuslu,3000000.0
Kike Barja,3000000.0
Asier Villalibre,3000000.0
Manu Vallejo,3000000.0
Sergi Guardiola,3000000.0
Dani García,3000000.0
Beñat Turrientes,3000000.0
Tomás Alarcón,3000000.0
Neto,3000000.0
Mario Gaspar,3000000.0
Raúl Albiol,3000000.0
Matteo Cancellieri,3000000.0
Radoslaw Majecki,3000000.0
Koffi Djidji,3000000.0
Bosko Sutalo,3000000.0
Julien Laporte,3000000.0
Myziane Maolida,3000000.0
Matthis Abline,3000000.0
Laurent Abergel,3000000.0
Gautier Larsonneur,3000000.0
Jean-Eudes Aholou,3000000.0
Edouard Michut,3000000.0
Faitout Maouassa,3000000.0
Sead Kolasinac,3000000.0
Jean Marcelin,3000000.0
Jérémy Le Douaron,3000000.0
Houboulang Mendes,3000000.0
Christopher Wooh,3000000.0
Salis Abdul Samed,3000000.0
Lorenz Assignon,3000000.0
Robson Bambu,3000000.0
Lesley Ugochukwu,3000000.0
Bafodé Diakité,3000000.0
Matteo Ricci,3000000.0
Grégoire Defrel,3000000.0
Demba Seck,3000000.0
Stefano Sturaro,3000000.0
Sebastiano Luperto,3000000.0
Lassana Coulibaly,3000000.0
Nicolas Haas,3000000.0
Sam Lammers,3000000.0
Moreto Cassamá,3000000.0
Mattia Destro,3000000.0
Filippo Bandinelli,3000000.0
Petar Stojanovic,3000000.0
Romain Del Castillo,3000000.0
Samuel Moutoussamy,3000000.0
Julen Lobete,3000000.0
Mikel Vesga,3000000.0
Nahuel Tenaglia,3000000.0
Raúl Torrente,3000000.0
Gabriel Vidovic,3000000.0
Lewis Baker,3000000.0
Jordan Zemura,3000000.0
Rhys Healey,3000000.0
Cédric Hountondji,3000000.0
Darío Benedetto,3000000.0
Osman Bukari,3000000.0
Evann Guessand,3000000.0
Niclas Füllkrug,3000000.0
Takuma Asano,3000000.0
Hugo Novoa,3000000.0
Justin Che,3000000.0
Benno Schmitz,3000000.0
Keven Schlotterbeck,3000000.0
Eric Maxim Choupo-Moting,3000000.0
László Bénes,3000000.0
Ajdin Hrustic,3000000.0
Gonçalo Paciência,3000000.0
Jesús Vallejo,3000000.0
Tyler Morton,3000000.0
Shandon Baptiste,3000000.0
Ryan Giles,3000000.0
Chiquinho,3000000.0
Sead Kolasinac,3000000.0
Javier Manquillo,3000000.0
Seamus Coleman,3000000.0
Joe Bryan,3000000.0
Halil Dervisoglu,3000000.0
Jack Stacey,3000000.0
Jaden Philogene,3000000.0
Jarrad Branthwaite,3000000.0
Philip Zinckernagel,3000000.0
Aaron Cresswell,3000000.0
Max Lowe,3000000.0
Neeskens Kebano,3000000.0
Charlie Taylor,3000000.0
John Fleck,3000000.0
James McAtee,3000000.0
Craig Dawson,3000000.0
Oliver Norwood,3000000.0
Sam Lammers,3000000.0
Karim Bellarabi,3000000.0
Maximilian Beier,3000000.0
Alberto Moleiro,3000000.0
Luis Rioja,3000000.0
Jaime Mata,3000000.0
Yuri Berchiche,3000000.0
Iñigo Lekue,3000000.0
Fali,3000000.0
Roberto Torres,3000000.0
Étienne Capoue,3000000.0
Marcelo,3000000.0
Ferran Jutglà,3000000.0
Sergio Camello,3000000.0
Gerard Gumbau,3000000.0
Jesé,3000000.0
Rubén Duarte,3000000.0
Myrto Uzuni,3000000.0
Diego Rico,3000000.0
Monchu,3000000.0
Phil Jones,3000000.0
Manu García,3000000.0
Asier Illarramendi,3000000.0
Robert Navarro,3000000.0
Jesús Navas,3000000.0
Gareth Bale,3000000.0
Jiri Pavlenka,3000000.0
Óscar Trejo,3000000.0
Anthony Modeste,3000000.0
Wahid Faghir,3000000.0
Jae-sung Lee,3000000.0
Mark Uth,3000000.0
Álex Baena,3000000.0
Isi Palazón,3000000.0
Ilias Akhomach,3000000.0
Óscar Valentín,3000000.0
Youssouf Sabaly,3000000.0
Aitor Ruibal,3000000.0
Stole Dimitrievski,3000000.0
Fer Niño,3000000.0
Víctor Mollejo,3000000.0
Nahuel Bustos,3000000.0
Yerson Mosquera,3000000.0
Stefano Okaka,2900000.0
Panagiotis Retsos,2800000.0
Panagiotis Retsos,2800000.0
Liam Henderson,2800000.0
Armando Izzo,2800000.0
Fabio Depaoli,2800000.0
Raúl Moro,2800000.0
Siriki Dembélé,2800000.0
Steve Cook,2800000.0
Leonardo Mancuso,2700000.0
Matthieu Udol,2500000.0
Vanja Milinković-Savić,2500000.0
Alfie Mawson,2500000.0
Jonathan Panzo,2500000.0
Matías Soulé,2500000.0
Liberato Cacace,2500000.0
Luca Ranieri,2500000.0
Francesco Caputo,2500000.0
Ben Davies,2500000.0
Dalbert,2500000.0
Nikola Maksimovic,2500000.0
Riccardo Saponara,2500000.0
Daniel Bessa,2500000.0
Andrea Conti,2500000.0
Alessio Zerbin,2500000.0
Manolo Portanova,2500000.0
Abdoulaye Touré,2500000.0
Loïc Mbe Soh,2500000.0
Ben Pearson,2500000.0
Moritz Jenz,2500000.0
Adrian Grbic,2500000.0
Vital Nsimba,2500000.0
Wesley Saïd,2500000.0
Nathan Ngoumou,2500000.0
Víctor Chust,2500000.0
Florian Sotoca,2500000.0
Elbasan Rashani,2500000.0
Alexis Flips,2500000.0
Álvaro González,2500000.0
Jonas Martin,2500000.0
Valère Germain,2500000.0
Valon Berisha,2500000.0
Arnaud Souquet,2500000.0
Nicolas de Préville,2500000.0
Dion Lopy,2500000.0
Cesc Fàbregas,2500000.0
Marley Aké,2500000.0
Alberto Grassi,2500000.0
Mamadou Coulibaly,2500000.0
Nico Serrano,2500000.0
Tommy Doyle,2500000.0
Mark Travers,2500000.0
Alberto Soro,2500000.0
Njegos Petrovic,2500000.0
Jason,2500000.0
Lucas Pérez,2500000.0
Rubén Alcaraz,2500000.0
Denis Cheryshev,2500000.0
Juan Mata,2500000.0
Rubén Peña,2500000.0
Ander Capa,2500000.0
Diego Lainez,2500000.0
Javi Martínez,2500000.0
Andriy Lunin,2500000.0
José Carlos Lazo,2500000.0
Aleix García,2500000.0
Richie Laryea,2500000.0
João Carvalho,2500000.0
Gonzalo Escalante,2500000.0
Saman Ghoddos,2500000.0
Valerio Verre,2500000.0
James Bree,2500000.0
Ben Osborn,2500000.0
Salomón Rondón,2500000.0
Andriy Yarmolenko,2500000.0
Tim Iroegbunam,2500000.0
Connor Roberts,2500000.0
Karl Darlow,2500000.0
Joe Lolley,2500000.0
João Moutinho,2500000.0
Mads Roerslev,2500000.0
Brice Samba,2500000.0
Ben Mee,2500000.0
Nathan Ferguson,2500000.0
Thiago Silva,2500000.0
Keinan Davis,2500000.0
Jérémy Gélin,2500000.0
Brian Oliván,2500000.0
Andrey Lunev,2500000.0
Stefan Bell,2500000.0
Rubén Rochina,2500000.0
Robert Gumny,2500000.0
Gonzalo Escalante,2500000.0
Pere Pons,2500000.0
Martín Aguirregabiria,2500000.0
Jorge Meré,2500000.0
Sebastian Rode,2500000.0
Dominique Heintz,2500000.0
Felix Agu,2500000.0
Lars Stindl,2500000.0
Bouna Sarr,2500000.0
Alexander Hack,2500000.0
Nicolas Höfler,2500000.0
Augusto Solari,2500000.0
Erhan Masovic,2500000.0
Christoph Kramer,2500000.0
Tanguy Coulibaly,2500000.0
Marco John,2500000.0
Philipp Förster,2500000.0
Mijat Gacinovic,2500000.0
Genki Haraguchi,2500000.0
Raúl García,2500000.0
Marcus Ingvartsen,2500000.0
William,2500000.0
Joel Pohjanpalo,2500000.0
Steven Zuber,2500000.0
Facundo Pellistri,2500000.0
Luca Mazzitelli,2400000.0
Marco Benassi,2400000.0
Albert Gudmundsson,2400000.0
Andrea Colpani,2400000.0
Tolgay Arslan,2300000.0
Lennart Czyborra,2300000.0
Niko Gießelmann,2300000.0
Andi Zeqiri,2300000.0
Tymoteusz Puchacz,2300000.0
Danny da Costa,2300000.0
Lukas Kübler,2300000.0
David Nemeth,2300000.0
Patrick Herrmann,2300000.0
Pedro Pereira,2300000.0
Kaj Sierhuis,2300000.0
Niels Nkounkou,2200000.0
Lorenzo Pirola,2200000.0
Florian Niederlechner,2200000.0
Domingos Quina,2200000.0
Abdul-Rahman Baba,2200000.0
Leo Stulac,2200000.0
Charalampos Lykogiannis,2200000.0
Koni De Winter,2200000.0
Alexis Blin,2200000.0
Sebastian Polter,2200000.0
Josep Martínez,2200000.0
Milos Pantovic,2200000.0
Danilo Soares,2200000.0
Georges Mikautadze,2200000.0
Umut Meras,2100000.0
André Hahn,2000000.0
Tim Kleindienst,2000000.0
Mateo Klimowicz,2000000.0
Philippe Sandler,2000000.0
Zidan Sertdemir,2000000.0
Enzo Millot,2000000.0
Delano Burgzorg,2000000.0
Jürgen Locadia,2000000.0
Mads Pedersen,2000000.0
Edimilson Fernandes,2000000.0
Roberto Massimo,2000000.0
Tim Lemperle,2000000.0
Patric Pfeiffer,2000000.0
Jake Clarke-Salter,2000000.0
Robin Olsen,2000000.0
Sheyi Ojo,2000000.0
Emiliano Marcondes,2000000.0
Roméo Lavia,2000000.0
Jay Rodríguez,2000000.0
Anthony Knockaert,2000000.0
Paulo Gazzaniga,2000000.0
Teden Mengi,2000000.0
Cenk Tosun,2000000.0
James Milner,2000000.0
Michael Hector,2000000.0
Marcus Bettinelli,2000000.0
Ashley Westwood,2000000.0
Joel Ward,2000000.0
Nathaniel Clyne,2000000.0
Tariqe Fosu,2000000.0
Sam Surridge,2000000.0
Charlie Patino,2000000.0
Matej Vydra,2000000.0
Jóhann Berg Gudmundsson,2000000.0
Samir Handanovic,2000000.0
Denso Kasius,2000000.0
Alberto Cerri,2000000.0
Francisco Portillo,2000000.0
Jaume Doménech,2000000.0
Matt Miazga,2000000.0
Samuel Umtiti,2000000.0
Florian Lejeune,2000000.0
Víctor Laguardia,2000000.0
Rubén Sobrino,2000000.0
Thiago Galhardo,2000000.0
Dominik Greif,2000000.0
Salvi Sánchez,2000000.0
Rober González,2000000.0
Darío Sarmiento,2000000.0
Luca Zidane,2000000.0
Yohann Magnin,2000000.0
Lebo Mothiba,2000000.0
William Mikelbrencis,2000000.0
Igor Silva,2000000.0
Thomas Delaine,2000000.0
Massadio Haidara,2000000.0
Jemerson,2000000.0
Youcef Belaïli,2000000.0
Jens Stryger Larsen,2000000.0
Santiago Bueno,2000000.0
Srdjan Babic,2000000.0
Jim Allevinah,2000000.0
Chumi,2000000.0
Eduard Löwen,2000000.0
Renato Steffen,2000000.0
Frederik Rönnow,2000000.0
Phillip Tietz,2000000.0
Timo Horn,2000000.0
Luca Pfeiffer,2000000.0
Felix Nmecha,2000000.0
András Schäfer,2000000.0
Amath Ndiaye,2000000.0
Jonathan Viera,2000000.0
Ángel Rodríguez,2000000.0
Juan Cruz,2000000.0
Iván Balliu,2000000.0
Sidnei,2000000.0
Pathé Ciss,2000000.0
Radamel Falcao,2000000.0
Darko Brasanac,2000000.0
Vicente Iborra,2000000.0
Kevin Vázquez,2000000.0
Antonio Raíllo,2000000.0
Rodrigo Ely,2000000.0
Mamadou Fofana,2000000.0
Thuler,2000000.0
Dennis Appiah,2000000.0
Sebastian Andersson,2000000.0
Alidu Seidu,2000000.0
Jean-Daniel Akpa Akpro,2000000.0
Paolo Ghiglione,2000000.0
Alessandro Deiola,2000000.0
Matteo Ruggeri,2000000.0
Nicola Sansone,2000000.0
Julian Chabot,2000000.0
Gianluca Frabotta,2000000.0
Bruno Amione,2000000.0
Enrico Del Prato,2000000.0
Davide Biraschi,2000000.0
Mikael,2000000.0
Ebrima Darboe,2000000.0
Francesco Di Mariano,2000000.0
Riccardo Marchizza,2000000.0
Federico Di Francesco,2000000.0
Emil Konradsen Ceide,2000000.0
Arturo Vidal,2000000.0
Daniel Maldini,2000000.0
Pablo Rodríguez,2000000.0
Giorgio Altare,2000000.0
Mattia Valoti,2000000.0
Filippo Melegoni,2000000.0
Davide Bettella,2000000.0
Youssouph Badji,2000000.0
Kévin Gameiro,2000000.0
Thierno Baldé,2000000.0
Bonke Innocent,2000000.0
Mitchell van Bergen,2000000.0
Papa Ndiaga Yade,2000000.0
Marcin Bulka,2000000.0
Opa Nguette,2000000.0
Mathys Tel,2000000.0
Mitchell Dijks,2000000.0
Paul Nardi,2000000.0
Hugo Magnetti,2000000.0
Lamine Gueye,2000000.0
Yahia Fofana,2000000.0
Stijn Spierings,2000000.0
Bradley Locko,2000000.0
Marcus Coco,2000000.0
El Chadaille Bitshiabu,2000000.0
