Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Alisson,29,GK,37,37,"3,330",0,1,0,1,0,0,0,,,,,0,1241,1453,85.4,29043,18696,3,0.08,3,0,0,0,0,0,2,0.05,2,0,0,0,0,0,0,0,0,0.0,3,0,0,20,0
Salah Mohamed,30,FW,38,37,"3,290",19,12,2,2,0,121,45,37.2,0.14,0.38,15.1,2,902,1185,76.1,12538,3403,140,3.83,106,2,12,12,6,2,24,0.66,17,1,0,2,3,1,21,12,10,38.5,21,6,27,4,0
Alexander-Arnold Trent,23,DF,37,34,"2,923",2,9,0,5,0,40,8,20.0,0.05,0.25,23.8,5,2188,2912,75.1,41590,16323,124,3.82,81,34,3,5,1,0,17,0.52,14,2,1,0,0,0,57,40,42,53.2,25,43,100,41,2
van Dijk Virgil,31,DF,32,32,"2,835",3,1,0,3,0,30,9,30.0,0.10,0.33,12.8,0,2345,2592,90.5,45523,16670,22,0.70,17,0,0,4,0,1,3,0.10,2,0,0,1,0,0,27,14,8,42.1,24,31,58,138,2
Fabinho,28,MF,36,31,"2,671",0,2,0,11,0,18,4,22.2,0.00,0.00,22.0,0,1617,1832,88.3,26192,6163,55,1.85,49,0,0,1,2,3,8,0.27,7,0,0,0,1,0,65,38,24,38.7,38,37,102,40,0
Robertson Andrew,28,DF,34,29,"2,583",0,8,0,3,0,13,2,15.4,0.00,0.00,14.5,0,1803,2265,79.6,30554,9527,95,3.31,59,27,1,4,1,3,13,0.45,9,4,0,0,0,0,38,21,21,51.2,32,18,56,50,3
Henderson Jordan,32,MF,35,23,"2,074",0,2,0,2,0,23,5,21.7,0.00,0.00,22.8,0,1341,1615,83.0,22431,5954,72,3.13,65,1,0,3,1,2,7,0.30,5,0,0,1,1,0,32,23,15,41.7,21,21,53,16,1
Núñez Darwin,23,FW,29,19,"1,695",9,3,0,1,1,84,35,41.7,0.11,0.26,15.1,0,258,401,64.3,3922,852,54,2.87,35,1,4,7,7,0,3,0.16,2,0,0,0,1,0,11,5,4,23.5,10,3,14,13,0
Elliott Harvey,19,"MF,FW",32,18,"1,613",1,2,0,2,0,36,12,33.3,0.03,0.08,19.3,0,809,1009,80.2,12346,3197,75,4.19,62,1,5,5,1,1,10,0.56,10,0,0,0,0,0,27,18,9,25.0,26,15,42,8,0
Konaté Ibrahima,23,DF,18,17,"1,552",0,0,0,5,0,11,3,27.3,0.00,0.00,9.7,0,988,1135,87.0,17712,6925,17,0.99,12,0,1,2,1,1,1,0.06,1,0,0,0,0,0,38,26,16,59.3,12,26,64,61,4
Gakpo Cody,23,"FW,MF",21,17,"1,458",7,2,0,0,0,39,12,30.8,0.18,0.58,14.8,0,293,392,74.7,3928,1110,49,3.02,37,0,3,4,3,2,6,0.37,5,0,0,0,1,0,26,15,13,34.2,13,4,30,2,0
Gomez Joe,25,DF,21,15,"1,466",0,0,0,3,0,6,2,33.3,0.00,0.00,24.5,0,1166,1361,85.7,23380,7637,18,1.11,15,1,0,1,0,1,1,0.06,1,0,0,0,0,0,28,21,11,57.9,17,24,52,51,2
Alcántara Thiago,31,MF,18,14,"1,254",0,0,0,2,0,10,1,10.0,0.00,0.00,24.1,0,946,1097,86.2,17219,4988,41,2.94,33,0,3,1,1,3,2,0.14,2,0,0,0,0,0,43,24,14,60.9,15,21,64,13,2
Firmino Roberto,30,"FW,MF",25,13,"1,213",11,4,0,0,0,39,25,64.1,0.28,0.44,12.3,0,444,566,78.4,5932,1908,46,3.41,36,0,4,6,0,0,7,0.52,4,0,1,2,0,0,17,12,4,19.0,16,7,24,2,0
Jota Diogo,25,FW,22,12,"1,131",7,4,0,2,0,35,11,31.4,0.20,0.64,11.7,0,286,381,75.1,3868,886,33,2.63,23,0,3,5,2,0,5,0.40,4,0,1,0,0,0,23,15,12,32.4,5,3,26,11,0
Matip Joël,30,DF,14,12,"1,092",1,0,0,3,0,5,3,60.0,0.20,0.33,8.3,0,766,885,86.6,13750,4547,16,1.32,14,0,0,2,0,0,0,0.00,0,0,0,0,0,0,14,8,11,47.8,8,21,35,45,3
Jones Curtis,21,MF,18,12,"1,035",3,1,0,2,0,15,5,33.3,0.20,0.60,17.9,0,611,677,90.3,9160,1895,38,3.30,31,0,4,1,1,1,4,0.35,3,0,1,0,0,0,34,17,18,58.1,12,3,37,9,0
Díaz Luis,25,FW,17,11,996,4,2,0,2,0,27,8,29.6,0.15,0.50,15.1,0,376,462,81.4,5698,1124,41,3.70,29,0,7,3,2,0,6,0.54,3,0,2,1,0,0,17,11,8,53.3,8,6,23,2,0
Tsimikas Kostas,26,DF,20,9,771,0,4,0,3,0,7,2,28.6,0.00,0.00,15.5,0,474,618,76.7,8379,2366,27,3.14,12,13,0,2,0,0,4,0.47,3,1,0,0,0,0,14,9,10,62.5,8,12,26,15,0
Milner James,36,"MF,DF",31,7,913,0,1,0,2,0,7,1,14.3,0.00,0.00,17.9,0,563,727,77.4,9891,3403,36,3.56,27,4,3,2,0,0,3,0.30,2,1,0,0,0,0,26,16,15,44.1,14,12,38,15,0
Bajcetic Stefan,17,MF,11,6,526,1,0,0,2,0,6,3,50.0,0.17,0.33,24.5,0,200,258,77.5,3227,694,13,2.22,8,1,2,0,2,0,1,0.17,0,0,1,0,0,0,9,6,8,29.6,7,9,18,4,0
Carvalho Fabio,19,"MF,FW",13,4,347,2,0,0,0,0,11,4,36.4,0.18,0.50,11.5,0,117,143,81.8,1555,281,9,2.33,5,0,0,2,2,0,2,0.52,1,0,0,1,0,0,8,8,3,50.0,6,6,14,0,0
Oxlade-Chamberlain Alex,28,"FW,MF",9,4,335,1,0,0,0,0,7,3,42.9,0.14,0.33,16.3,0,75,106,70.8,1253,347,9,2.43,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5,4,1,20.0,5,1,6,4,0
Keïta Naby,27,MF,8,3,293,0,0,0,1,0,10,0,0.0,0.00,,20.6,0,129,168,76.8,1820,590,12,3.67,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0,5,4,1,25.0,1,2,7,3,0
Kelleher Caoimhín,23,GK,1,1,90,0,0,0,0,0,0,0,,,,,0,23,24,95.8,539,344,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Groß Pascal,31,"MF,DF",37,37,"3,239",9,8,0,6,0,39,19,48.7,0.23,0.47,17.4,1,1879,2347,80.1,30182,8776,138,3.83,90,40,1,5,1,1,12,0.33,10,2,0,0,0,0,59,38,25,45.5,32,13,72,21,1
Dunk Lewis,30,DF,36,36,"3,239",1,0,0,4,0,22,3,13.6,0.05,0.33,11.7,1,2911,3223,90.3,54839,19942,32,0.89,31,0,0,1,0,0,2,0.06,2,0,0,0,0,0,30,19,18,43.9,37,34,64,81,1
Caicedo Moisés,20,MF,37,34,"3,139",1,1,0,10,0,28,8,28.6,0.04,0.13,23.9,0,1993,2251,88.5,30177,8036,88,2.52,81,0,2,3,1,1,5,0.14,5,0,0,0,0,0,100,50,40,58.8,43,56,156,31,3
Mac Allister Alexis,23,MF,35,31,"2,886",10,2,6,8,0,80,28,35.0,0.05,0.14,22.5,8,1586,1844,86.0,24936,6259,106,3.31,76,7,9,8,4,2,8,0.25,7,0,1,0,0,0,70,39,34,48.6,26,22,92,10,1
March Solly,28,"FW,DF",33,31,"2,715",7,7,0,2,0,74,31,41.9,0.09,0.23,16.2,1,951,1312,72.5,17051,4026,140,4.64,91,15,19,9,4,2,14,0.46,10,1,1,2,0,0,53,31,8,28.6,34,24,77,32,0
Estupiñán Pervis,24,DF,35,31,"2,675",1,5,0,4,0,29,4,13.8,0.03,0.25,19.3,0,1576,1926,81.8,22843,7059,87,2.93,78,4,3,0,2,0,8,0.27,7,0,0,0,1,0,61,31,35,58.3,30,37,98,37,1
Veltman Joël,30,DF,31,25,"2,188",1,1,0,6,0,15,5,33.3,0.07,0.20,16.3,0,1261,1512,83.4,21830,7101,36,1.48,30,4,0,1,0,1,4,0.16,3,0,0,1,0,0,62,32,37,64.9,27,19,81,51,0
Mitoma Kaoru,25,"FW,MF",33,24,"2,318",7,5,0,0,0,52,21,40.4,0.13,0.33,13.2,0,780,977,79.8,10673,2356,108,4.20,78,1,18,5,4,2,15,0.58,10,0,2,2,1,0,44,27,20,48.8,25,17,61,10,0
Sánchez Robert,24,GK,23,23,"2,070",0,0,0,2,0,0,0,,,,,0,604,781,77.3,13655,8845,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,,0,3,4,9,2
Webster Adam,27,DF,27,23,"1,985",0,0,0,2,0,18,2,11.1,0.00,0.00,11.2,0,1514,1715,88.3,27890,10260,20,0.91,19,1,0,0,0,0,1,0.05,1,0,0,0,0,0,22,12,11,57.9,30,19,41,55,4
Welbeck Danny,31,FW,31,21,"1,854",6,3,0,0,0,62,22,35.5,0.10,0.27,14.1,1,373,442,84.4,4456,872,65,3.16,49,0,5,6,4,1,9,0.44,5,0,1,1,2,0,15,7,4,36.4,24,5,20,20,0
Trossard Leandro,27,"FW,MF",16,16,"1,315",7,2,0,1,0,38,17,44.7,0.18,0.41,15.0,0,379,529,71.6,6222,1920,51,3.49,39,0,7,4,1,0,9,0.62,5,0,3,0,1,0,10,6,1,12.5,17,6,16,1,0
Steele Jason,31,GK,15,15,"1,350",0,1,0,1,0,0,0,,,,,0,478,541,88.4,9705,6922,6,0.40,6,0,0,0,0,0,2,0.13,2,0,0,0,0,0,0,0,0,0.0,0,0,0,6,1
Colwill Levi,19,DF,17,13,"1,220",0,2,0,1,0,8,0,0.0,0.00,,7.0,0,1027,1165,88.2,17912,7475,18,1.33,16,1,0,1,0,0,2,0.15,2,0,0,0,0,0,8,7,4,44.4,5,15,23,37,1
Lallana Adam,34,"MF,FW",16,12,722,2,1,0,0,0,8,5,62.5,0.25,0.40,13.3,0,262,317,82.6,3033,656,22,2.75,22,0,0,0,0,0,2,0.25,2,0,0,0,0,0,9,4,0,0.0,6,2,11,1,0
Ferguson Evan,17,FW,19,10,950,6,2,0,1,0,36,17,47.2,0.17,0.35,15.2,0,180,225,80.0,2299,340,22,2.08,15,0,1,6,0,0,2,0.19,2,0,0,0,0,0,6,3,1,14.3,11,2,8,6,0
César Enciso Julio,18,"FW,MF",20,7,806,4,2,0,1,0,38,18,47.4,0.11,0.22,19.6,0,179,258,69.4,2242,548,45,5.02,28,0,9,6,2,0,7,0.78,3,0,2,1,1,0,13,4,8,61.5,9,4,17,2,0
Gilmour Billy,21,MF,14,7,507,0,1,0,1,0,6,1,16.7,0.00,0.00,20.1,0,364,408,89.2,5781,1399,14,2.48,12,0,0,0,1,1,3,0.53,3,0,0,0,0,0,5,2,2,25.0,5,6,11,5,0
Undav Deniz,26,"FW,MF",22,6,628,5,0,0,2,0,27,12,44.4,0.19,0.42,13.8,0,122,164,74.4,1504,325,22,3.15,14,0,1,6,0,1,4,0.57,0,0,1,2,0,1,7,4,2,25.0,4,0,7,1,0
Buonanotte Facundo,17,"FW,MF",13,6,565,1,1,0,2,0,11,3,27.3,0.09,0.33,16.9,0,157,194,80.9,2407,525,14,2.23,12,0,2,0,0,0,1,0.16,1,0,0,0,0,0,2,1,1,4.5,5,4,6,3,0
Lamptey Tariq,21,DF,20,3,453,0,0,0,1,0,5,0,0.0,0.00,,20.1,0,239,302,79.1,3509,854,14,2.78,12,0,1,0,1,0,0,0.00,0,0,0,0,0,0,11,6,5,71.4,7,7,18,2,0
Hecke Jan Paul,22,DF,8,3,295,0,0,0,2,0,2,0,0.0,0.00,,16.3,0,232,248,93.5,4285,1480,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,6,5,100.0,8,6,14,9,0
Mwepu Enock,24,"FW,MF",6,2,213,0,1,0,0,0,2,1,50.0,0.00,0.00,16.7,0,61,78,78.2,819,126,7,2.96,6,0,1,0,0,0,2,0.85,1,0,1,0,0,0,10,5,3,75.0,3,1,11,1,0
Sarmiento Jeremy,20,MF,9,1,176,0,1,0,1,0,5,2,40.0,0.00,0.00,20.5,0,53,67,79.1,694,191,10,5.11,6,0,1,2,1,0,2,1.02,2,0,0,0,0,0,6,3,2,40.0,2,1,7,0,0
Ayari Yasin,18,MF,3,1,67,0,0,0,0,0,1,0,0.0,0.00,,29.7,0,20,23,87.0,386,133,4,5.37,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,0,0.0,1,0,2,0,0
Konsa Ezri,24,DF,38,37,"3,322",0,0,0,6,0,8,0,0.0,0.00,,8.0,0,1681,1898,88.6,30731,10578,15,0.41,13,0,0,1,1,0,2,0.05,2,0,0,0,0,0,42,20,18,69.2,41,26,68,120,3
Martínez Emiliano,29,GK,36,36,"3,139",0,0,0,7,0,0,0,,,,,0,1026,1388,73.9,27095,17857,5,0.14,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,1,1,23,1
Watkins Ollie,26,FW,37,36,"3,127",15,6,1,4,0,84,45,53.6,0.17,0.31,12.6,0,391,566,69.1,4682,840,79,2.27,51,0,6,11,11,0,14,0.40,6,0,2,5,1,0,19,13,10,37.0,21,10,29,39,0
Mings Tyrone,29,DF,35,35,"3,150",1,2,0,7,0,7,2,28.6,0.14,0.50,12.1,0,1617,1899,85.2,30932,11677,23,0.66,17,0,0,2,4,0,4,0.11,2,0,0,1,1,0,15,7,9,45.0,40,54,69,163,2
Luiz Douglas,24,MF,37,33,"2,927",6,6,0,6,1,34,12,35.3,0.18,0.50,25.0,7,1494,1812,82.5,26492,6527,96,2.95,61,26,4,1,1,3,12,0.37,9,1,0,0,0,2,73,42,30,47.6,36,40,113,27,2
Ramsey Jacob,21,"MF,FW",35,31,"2,636",6,7,0,5,0,33,13,39.4,0.18,0.46,15.9,0,728,889,81.9,10240,2665,81,2.76,69,0,4,2,5,1,11,0.38,8,0,1,1,1,0,69,39,32,46.4,48,23,92,34,0
McGinn John,27,"MF,FW",34,30,"2,693",1,3,0,7,0,42,11,26.2,0.02,0.09,23.6,0,805,1028,78.3,14385,4830,80,2.67,56,10,5,3,5,1,10,0.33,7,1,0,0,2,0,66,36,34,47.9,43,24,90,19,0
Buendía Emi,25,"MF,FW",38,27,"2,412",5,2,0,0,0,49,11,22.4,0.10,0.45,15.9,2,787,1020,77.2,12082,3091,90,3.36,72,2,8,3,4,1,10,0.37,7,0,1,2,0,0,52,23,21,28.4,20,20,72,17,0
Bailey Leon,24,"FW,MF",33,26,"1,967",4,4,0,4,0,51,14,27.5,0.08,0.29,18.1,3,337,547,61.6,5379,1285,62,2.84,40,2,10,7,3,0,8,0.37,5,0,0,3,0,0,14,6,5,25.0,13,6,20,12,0
Young Ashley,37,DF,29,23,"2,036",1,0,0,7,0,15,3,20.0,0.07,0.33,25.1,0,897,1188,75.5,16006,6166,40,1.77,34,3,2,1,0,0,2,0.09,2,0,0,0,0,0,50,27,37,75.5,25,21,71,65,0
Kamara Boubacar,22,MF,24,21,"1,777",0,1,0,4,0,4,1,25.0,0.00,0.00,29.7,0,798,941,84.8,13161,3895,23,1.17,19,0,1,0,3,0,4,0.20,2,0,1,0,1,0,58,25,27,48.2,38,19,77,24,2
Cash Matty,24,DF,26,20,"1,820",0,1,0,4,0,7,1,14.3,0.00,0.00,26.9,0,777,1006,77.2,13672,4595,28,1.38,25,0,1,0,1,1,3,0.15,2,0,0,0,0,1,55,32,26,70.3,20,26,81,43,0
Digne Lucas,29,DF,28,18,"1,502",1,0,0,5,0,8,3,37.5,0.13,0.33,20.5,4,696,927,75.1,11016,4245,29,1.74,24,4,0,0,1,0,0,0.00,0,0,0,0,0,0,30,12,20,60.6,18,18,48,45,0
Moreno Álex,29,DF,19,14,"1,329",0,3,0,3,0,13,3,23.1,0.00,0.00,18.4,0,581,745,78.0,8535,2588,34,2.30,31,0,2,1,0,0,3,0.20,3,0,0,0,0,0,23,14,13,36.1,18,7,30,37,2
Ings Danny,30,FW,18,8,824,6,0,2,3,0,25,12,48.0,0.16,0.33,15.5,0,114,162,70.4,1371,289,16,1.75,12,0,2,2,0,0,1,0.11,0,0,1,0,0,0,10,5,1,16.7,12,1,11,11,0
Coutinho Philippe,30,"MF,FW",20,7,788,1,0,0,3,0,21,8,38.1,0.05,0.13,21.6,2,288,384,75.0,4081,976,24,2.74,19,1,3,1,0,0,0,0.00,0,0,0,0,0,0,19,14,9,60.0,11,4,23,2,0
Dendoncker Leander,27,MF,20,7,697,0,0,0,0,0,2,0,0.0,0.00,,26.9,0,248,284,87.3,3948,809,8,1.03,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,19,9,11,52.4,19,10,29,12,0
Chambers Calum,27,"DF,MF",14,2,353,0,0,0,2,0,2,0,0.0,0.00,,21.6,0,157,207,75.8,2924,1310,6,1.53,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,9,6,6,75.0,5,7,16,10,1
Olsen Robin,32,GK,4,2,281,0,0,0,0,0,0,0,,,,,0,74,131,56.5,2049,1522,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0
Carlos Diego,29,DF,3,2,205,0,0,0,0,0,4,0,0.0,0.00,,15.7,0,112,142,78.9,2338,881,3,1.32,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0.0,2,1,2,2,0
Traoré Bertrand,26,"FW,MF",8,1,233,2,0,0,1,0,9,3,33.3,0.22,0.67,16.4,0,59,75,78.7,868,258,4,1.55,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,1,1,1,25.0,5,2,3,0,0
Bednarek Jan,26,DF,3,1,100,0,0,0,0,0,0,0,,,,,0,60,66,90.9,1249,418,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,1,100.0,3,2,5,5,0
Augustinsson Ludwig,28,DF,3,1,77,0,0,0,1,0,2,1,50.0,0.00,0.00,12.7,0,26,43,60.5,421,176,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,,0,0,1,1,0
Durán Jhon,18,"FW,MF",12,0,136,0,0,0,1,0,7,2,28.6,0.00,0.00,19.8,0,16,29,55.2,264,47,5,3.31,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2,2,1,25.0,0,2,4,2,0
Archer Cameron,21,"FW,MF",6,0,49,0,0,0,0,0,0,0,,,,,0,8,12,66.7,108,44,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
Kane Harry,29,FW,38,38,"3,405",30,3,5,6,0,124,54,43.5,0.20,0.46,16.0,3,642,921,69.7,12295,4345,131,3.46,89,2,13,12,12,3,18,0.48,10,0,2,3,3,0,15,12,7,33.3,27,2,17,18,0
Højbjerg Pierre,26,MF,35,35,"3,131",4,5,0,5,0,33,9,27.3,0.12,0.44,21.2,0,2021,2292,88.2,36323,9705,97,2.79,89,0,2,2,1,3,14,0.40,14,0,0,0,0,0,56,30,26,38.8,46,49,105,64,1
Heung-min Son,30,"MF,FW",36,33,"2,888",10,6,0,2,0,81,38,46.9,0.12,0.26,18.3,5,680,909,74.8,9315,2506,122,3.80,74,27,7,10,4,0,13,0.40,8,3,2,0,0,0,24,12,9,30.0,23,13,37,6,0
Dier Eric,28,DF,33,31,"2,818",2,1,0,3,0,17,4,23.5,0.12,0.50,11.8,2,1708,2001,85.4,32594,12717,29,0.93,24,1,0,4,0,0,2,0.06,1,0,0,1,0,0,30,19,9,47.4,41,35,65,112,2
Romero Cristian,24,DF,27,26,"2,364",0,1,0,11,1,11,2,18.2,0.00,0.00,12.3,0,1407,1606,87.6,25378,9085,24,0.91,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,68,36,29,63.0,40,44,112,102,3
Davies Ben,29,DF,31,26,"2,288",2,2,0,4,0,14,5,35.7,0.14,0.40,16.7,0,1040,1281,81.2,17332,5962,37,1.46,33,1,0,3,0,0,7,0.28,5,0,0,2,0,0,28,11,14,53.8,17,18,46,72,0
Lloris Hugo,35,GK,25,25,"2,205",0,0,0,0,0,0,0,,,,,0,561,728,77.1,13442,8398,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,33.3,0,1,2,13,4
Lenglet Clément,27,DF,26,24,"2,019",0,2,0,4,0,13,2,15.4,0.00,0.00,15.5,0,1270,1465,86.7,23668,8588,23,1.03,20,1,0,0,1,1,5,0.22,5,0,0,0,0,0,38,23,16,47.1,26,18,56,68,2
Perišić Ivan,33,"DF,MF",34,23,"2,108",1,8,0,6,0,29,8,27.6,0.03,0.13,15.3,2,713,1121,63.6,12565,3575,75,3.20,55,16,1,2,1,0,11,0.47,7,3,1,0,0,0,42,24,27,57.4,29,22,64,49,1
Kulusevski Dejan,22,"MF,FW",30,23,"2,067",2,7,0,2,0,43,10,23.3,0.05,0.20,17.6,0,582,746,78.0,8120,2005,97,4.22,71,5,15,5,0,1,11,0.48,9,1,1,0,0,0,38,15,16,36.4,19,13,51,7,0
Emerson,23,DF,26,20,"1,735",2,1,0,2,1,17,6,35.3,0.12,0.33,16.6,0,848,1060,80.0,13378,3797,36,1.87,32,0,0,1,2,1,2,0.10,2,0,0,0,0,0,54,33,27,67.5,17,18,72,75,0
Skipp Oliver,21,MF,23,18,"1,491",1,0,0,7,0,7,3,42.9,0.14,0.33,23.2,0,660,772,85.5,10674,2639,27,1.63,24,0,0,0,2,1,1,0.06,0,0,0,0,1,0,34,17,16,48.5,17,17,51,19,1
Bentancur Rodrigo,25,MF,18,17,"1,500",5,2,0,8,0,15,9,60.0,0.33,0.56,15.8,0,738,880,83.9,11482,3178,34,2.04,27,0,1,2,1,3,5,0.30,2,0,0,1,0,2,45,28,16,57.1,28,20,65,22,0
Forster Fraser,34,GK,14,13,"1,215",0,0,0,1,0,0,0,,,,,0,266,363,73.3,6319,4013,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,,1,0,1,3,1
Porro Pedro,22,"DF,MF",15,13,"1,131",3,3,0,0,0,26,7,26.9,0.12,0.43,20.4,1,465,648,71.8,7553,2604,41,3.26,29,7,1,2,1,1,6,0.48,6,0,0,0,0,0,25,16,14,35.9,25,15,40,24,1
Richarlison,25,"MF,FW",27,12,"1,010",1,3,0,3,0,27,14,51.9,0.04,0.07,12.6,0,196,279,70.3,2927,700,35,3.12,22,0,1,4,8,0,5,0.45,3,0,0,0,2,0,21,16,12,44.4,14,5,26,10,0
Bissouma Yves,25,MF,23,10,"1,010",0,0,0,6,0,6,0,0.0,0.00,,26.7,0,666,733,90.9,10412,2333,29,2.58,24,0,1,1,1,2,1,0.09,1,0,0,0,0,0,16,13,2,28.6,15,12,28,10,0
Sessegnon Ryan,22,DF,17,9,813,2,0,0,4,0,18,6,33.3,0.11,0.33,14.6,0,280,390,71.8,4093,1075,23,2.55,16,0,0,5,1,1,2,0.22,1,0,0,1,0,0,16,11,6,50.0,8,6,22,17,1
Sánchez Davinson,26,DF,18,8,858,0,0,0,1,0,6,2,33.3,0.00,0.00,12.2,0,515,594,86.7,9178,2770,5,0.53,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,24,11,14,70.0,16,12,36,41,0
Doherty Matt,30,"DF,MF",12,7,667,1,0,0,0,0,10,2,20.0,0.10,0.50,12.1,0,329,408,80.6,4896,1222,18,2.43,13,0,2,2,1,0,3,0.41,2,0,0,1,0,0,16,10,8,80.0,11,8,24,14,1
Matar Sarr Pape,19,"MF,FW",11,2,218,0,1,0,1,0,2,0,0.0,0.00,,27.3,0,141,154,91.6,2130,449,4,1.65,4,0,0,0,0,0,2,0.83,2,0,0,0,0,0,7,6,4,50.0,3,6,13,6,0
Gil Bryan,21,"MF,FW",4,2,148,0,1,0,1,0,2,1,50.0,0.00,0.00,19.4,0,47,60,78.3,638,92,5,3.04,4,0,1,0,0,0,3,1.82,3,0,0,0,0,0,3,1,0,0.0,3,1,4,1,0
Tanganga Japhet,23,DF,4,2,146,0,0,0,0,0,0,0,,,,,0,82,92,89.1,1323,541,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,1,20.0,1,2,5,8,0
Danjuma Arnaut,25,"FW,MF",9,1,169,1,0,0,0,0,6,3,50.0,0.17,0.33,14.2,0,39,56,69.6,514,108,4,2.13,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,0,,1,0,2,0,0
Moura Lucas,29,"MF,DF",15,0,153,1,0,0,0,1,4,1,25.0,0.25,1.00,10.9,0,62,89,69.7,831,264,9,5.29,6,0,1,0,1,1,1,0.59,0,0,1,0,0,0,8,5,1,25.0,0,2,10,1,1
Raya David,26,GK,38,38,"3,420",0,0,0,1,0,1,0,0.0,0.00,,9.1,0,1054,1640,64.3,34961,26954,12,0.32,9,3,0,0,0,0,2,0.05,1,1,0,0,0,0,0,0,0,0.0,1,1,1,10,2
Mee Ben,32,DF,37,37,"3,269",3,1,0,2,0,28,7,25.0,0.11,0.43,10.3,0,1348,1761,76.5,25834,10693,33,0.91,23,0,1,7,1,1,1,0.03,1,0,0,0,0,0,45,24,20,54.1,54,48,93,122,1
Henry Rico,25,DF,37,37,"3,238",0,2,0,4,0,22,4,18.2,0.00,0.00,20.0,0,876,1203,72.8,14087,4856,51,1.42,43,1,1,2,2,2,5,0.14,4,0,0,0,1,0,57,31,22,53.7,29,30,87,84,1
Jensen Mathias,26,MF,37,37,"2,803",5,6,0,5,0,23,7,30.4,0.22,0.71,22.0,4,1088,1566,69.5,21665,8457,103,3.31,48,47,1,3,3,1,13,0.42,7,4,0,1,0,1,70,35,34,35.1,54,32,102,24,1
Mbeumo Bryan,22,FW,38,36,"2,906",9,8,1,5,0,70,32,45.7,0.11,0.25,16.3,1,655,991,66.1,10466,3238,97,3.00,62,27,7,0,1,0,15,0.46,12,2,1,0,0,0,26,18,8,19.0,24,13,39,21,0
Toney Ivan,26,FW,33,33,"2,951",20,4,6,9,0,87,33,37.9,0.16,0.42,16.5,9,468,787,59.5,5947,2037,66,2.01,39,4,4,5,14,0,8,0.24,3,0,1,0,4,0,23,13,7,30.4,24,14,37,36,0
Pinnock Ethan,29,DF,30,30,"2,700",3,0,0,0,0,15,8,53.3,0.20,0.38,10.0,0,914,1149,79.5,16931,5712,25,0.83,18,3,0,3,1,0,5,0.17,5,0,0,0,0,0,52,28,18,75.0,41,35,87,215,2
Janelt Vitaly,24,"MF,DF",35,24,"2,208",3,1,0,3,0,14,5,35.7,0.21,0.60,15.8,0,812,1020,79.6,14153,3892,47,1.91,39,1,2,3,0,2,4,0.16,4,0,0,0,0,0,54,27,21,42.9,29,29,83,26,0
Hickey Aaron,20,DF,26,23,"1,916",0,1,0,7,0,11,2,18.2,0.00,0.00,21.5,0,695,838,82.9,10995,3282,20,0.94,14,1,1,2,2,0,2,0.09,1,0,0,1,0,0,38,26,18,56.3,18,17,55,32,1
Nørgaard Christian,28,MF,22,21,"1,763",1,3,0,6,0,19,8,42.1,0.05,0.13,11.4,0,608,812,74.9,9879,3427,32,1.63,24,1,1,4,2,0,7,0.36,3,0,0,3,1,0,52,30,18,37.5,32,34,86,41,2
